,Date,country,Deaths,Recovered,Active,New cases
610,2020-01-25,Dominica,0,0,0,0
611,2020-01-25,Dominican Republic,0,0,0,0
612,2020-01-25,Ecuador,0,0,0,0
613,2020-01-25,Egypt,0,0,0,0
614,2020-01-25,El Salvador,0,0,0,0
615,2020-01-25,Equatorial Guinea,0,0,0,0
616,2020-01-25,Eritrea,0,0,0,0
617,2020-01-25,Estonia,0,0,0,0
618,2020-01-25,Eswatini,0,0,0,0
619,2020-01-25,Ethiopia,0,0,0,0
620,2020-01-25,Fiji,0,0,0,0
621,2020-01-25,Finland,0,0,0,0
622,2020-01-25,France,0,0,3,1
623,2020-01-25,Gabon,0,0,0,0
624,2020-01-25,Gambia,0,0,0,0
625,2020-01-25,Georgia,0,0,0,0
626,2020-01-25,Germany,0,0,0,0
627,2020-01-25,Ghana,0,0,0,0
628,2020-01-25,Greece,0,0,0,0
629,2020-01-25,Greenland,0,0,0,0
630,2020-01-25,Grenada,0,0,0,0
631,2020-01-25,Guatemala,0,0,0,0
632,2020-01-25,Guinea,0,0,0,0
633,2020-01-25,Guinea-Bissau,0,0,0,0
634,2020-01-25,Guyana,0,0,0,0
635,2020-01-25,Haiti,0,0,0,0
636,2020-01-25,Holy See,0,0,0,0
637,2020-01-25,Honduras,0,0,0,0
638,2020-01-25,Hungary,0,0,0,0
639,2020-01-25,Iceland,0,0,0,0
640,2020-01-25,India,0,0,0,0
641,2020-01-25,Indonesia,0,0,0,0
642,2020-01-25,Iran,0,0,0,0
643,2020-01-25,Iraq,0,0,0,0
644,2020-01-25,Ireland,0,0,0,0
645,2020-01-25,Israel,0,0,0,0
646,2020-01-25,Italy,0,0,0,0
647,2020-01-25,Jamaica,0,0,0,0
648,2020-01-25,Japan,0,0,2,0
649,2020-01-25,Jordan,0,0,0,0
650,2020-01-25,Kazakhstan,0,0,0,0
651,2020-01-25,Kenya,0,0,0,0
652,2020-01-25,Kosovo,0,0,0,0
653,2020-01-25,Kuwait,0,0,0,0
654,2020-01-25,Kyrgyzstan,0,0,0,0
655,2020-01-25,Laos,0,0,0,0
656,2020-01-25,Latvia,0,0,0,0
657,2020-01-25,Lebanon,0,0,0,0
658,2020-01-25,Lesotho,0,0,0,0
659,2020-01-25,Liberia,0,0,0,0
660,2020-01-25,Libya,0,0,0,0
661,2020-01-25,Liechtenstein,0,0,0,0
662,2020-01-25,Lithuania,0,0,0,0
663,2020-01-25,Luxembourg,0,0,0,0
664,2020-01-25,Madagascar,0,0,0,0
665,2020-01-25,Malawi,0,0,0,0
666,2020-01-25,Malaysia,0,0,3,3
667,2020-01-25,Maldives,0,0,0,0
668,2020-01-25,Mali,0,0,0,0
669,2020-01-25,Malta,0,0,0,0
670,2020-01-25,Mauritania,0,0,0,0
671,2020-01-25,Mauritius,0,0,0,0
672,2020-01-25,Mexico,0,0,0,0
673,2020-01-25,Moldova,0,0,0,0
674,2020-01-25,Monaco,0,0,0,0
675,2020-01-25,Mongolia,0,0,0,0
676,2020-01-25,Montenegro,0,0,0,0
677,2020-01-25,Morocco,0,0,0,0
678,2020-01-25,Mozambique,0,0,0,0
679,2020-01-25,Namibia,0,0,0,0
680,2020-01-25,Nepal,0,0,1,1
681,2020-01-25,Netherlands,0,0,0,0
682,2020-01-25,New Zealand,0,0,0,0
683,2020-01-25,Nicaragua,0,0,0,0
684,2020-01-25,Niger,0,0,0,0
685,2020-01-25,Nigeria,0,0,0,0
686,2020-01-25,North Macedonia,0,0,0,0
687,2020-01-25,Norway,0,0,0,0
688,2020-01-25,Oman,0,0,0,0
689,2020-01-25,Pakistan,0,0,0,0
690,2020-01-25,Panama,0,0,0,0
691,2020-01-25,Papua New Guinea,0,0,0,0
692,2020-01-25,Paraguay,0,0,0,0
693,2020-01-25,Peru,0,0,0,0
694,2020-01-25,Philippines,0,0,0,0
695,2020-01-25,Poland,0,0,0,0
696,2020-01-25,Portugal,0,0,0,0
697,2020-01-25,Qatar,0,0,0,0
698,2020-01-25,Romania,0,0,0,0
699,2020-01-25,Russia,0,0,0,0
700,2020-01-25,Rwanda,0,0,0,0
701,2020-01-25,Saint Kitts and Nevis,0,0,0,0
702,2020-01-25,Saint Lucia,0,0,0,0
703,2020-01-25,Saint Vincent and the Grenadines,0,0,0,0
704,2020-01-25,San Marino,0,0,0,0
705,2020-01-25,Sao Tome and Principe,0,0,0,0
706,2020-01-25,Saudi Arabia,0,0,0,0
707,2020-01-25,Senegal,0,0,0,0
708,2020-01-25,Serbia,0,0,0,0
709,2020-01-25,Seychelles,0,0,0,0
710,2020-01-25,Sierra Leone,0,0,0,0
711,2020-01-25,Singapore,0,0,3,0
712,2020-01-25,Slovakia,0,0,0,0
713,2020-01-25,Slovenia,0,0,0,0
714,2020-01-25,Somalia,0,0,0,0
715,2020-01-25,South Africa,0,0,0,0
716,2020-01-25,South Korea,0,0,2,0
717,2020-01-25,South Sudan,0,0,0,0
718,2020-01-25,Spain,0,0,0,0
719,2020-01-25,Sri Lanka,0,0,0,0
720,2020-01-25,Sudan,0,0,0,0
721,2020-01-25,Suriname,0,0,0,0
722,2020-01-25,Sweden,0,0,0,0
723,2020-01-25,Switzerland,0,0,0,0
724,2020-01-25,Syria,0,0,0,0
725,2020-01-25,Taiwan*,0,0,3,0
726,2020-01-25,Tajikistan,0,0,0,0
727,2020-01-25,Tanzania,0,0,0,0
728,2020-01-25,Thailand,0,0,7,2
729,2020-01-25,Timor-Leste,0,0,0,0
730,2020-01-25,Togo,0,0,0,0
731,2020-01-25,Trinidad and Tobago,0,0,0,0
732,2020-01-25,Tunisia,0,0,0,0
733,2020-01-25,Turkey,0,0,0,0
734,2020-01-25,US,0,0,2,0
735,2020-01-25,Uganda,0,0,0,0
736,2020-01-25,Ukraine,0,0,0,0
737,2020-01-25,United Arab Emirates,0,0,0,0
738,2020-01-25,United Kingdom,0,0,0,0
739,2020-01-25,Uruguay,0,0,0,0
740,2020-01-25,Uzbekistan,0,0,0,0
741,2020-01-25,Venezuela,0,0,0,0
742,2020-01-25,Vietnam,0,0,2,0
743,2020-01-25,West Bank and Gaza,0,0,0,0
744,2020-01-25,Western Sahara,0,0,0,0
745,2020-01-25,Yemen,0,0,0,0
746,2020-01-25,Zambia,0,0,0,0
747,2020-01-25,Zimbabwe,0,0,0,0
748,2020-01-26,Afghanistan,0,0,0,0
749,2020-01-26,Albania,0,0,0,0
750,2020-01-26,Algeria,0,0,0,0
751,2020-01-26,Andorra,0,0,0,0
752,2020-01-26,Angola,0,0,0,0
753,2020-01-26,Antigua and Barbuda,0,0,0,0
754,2020-01-26,Argentina,0,0,0,0
755,2020-01-26,Armenia,0,0,0,0
756,2020-01-26,Australia,0,0,4,4
757,2020-01-26,Austria,0,0,0,0
758,2020-01-26,Azerbaijan,0,0,0,0
759,2020-01-26,Bahamas,0,0,0,0
760,2020-01-26,Bahrain,0,0,0,0
761,2020-01-26,Bangladesh,0,0,0,0
762,2020-01-26,Barbados,0,0,0,0
763,2020-01-26,Belarus,0,0,0,0
764,2020-01-26,Belgium,0,0,0,0
765,2020-01-26,Belize,0,0,0,0
766,2020-01-26,Benin,0,0,0,0
767,2020-01-26,Bhutan,0,0,0,0
768,2020-01-26,Bolivia,0,0,0,0
769,2020-01-26,Bosnia and Herzegovina,0,0,0,0
770,2020-01-26,Botswana,0,0,0,0
771,2020-01-26,Brazil,0,0,0,0
772,2020-01-26,Brunei,0,0,0,0
773,2020-01-26,Bulgaria,0,0,0,0
774,2020-01-26,Burkina Faso,0,0,0,0
775,2020-01-26,Burma,0,0,0,0
776,2020-01-26,Burundi,0,0,0,0
777,2020-01-26,Cabo Verde,0,0,0,0
778,2020-01-26,Cambodia,0,0,0,0
779,2020-01-26,Cameroon,0,0,0,0
780,2020-01-26,Canada,0,0,1,1
781,2020-01-26,Central African Republic,0,0,0,0
782,2020-01-26,Chad,0,0,0,0
783,2020-01-26,Chile,0,0,0,0
784,2020-01-26,China,56,49,1970,669
785,2020-01-26,Colombia,0,0,0,0
786,2020-01-26,Comoros,0,0,0,0
787,2020-01-26,Congo (Brazzaville),0,0,0,0
788,2020-01-26,Congo (Kinshasa),0,0,0,0
789,2020-01-26,Costa Rica,0,0,0,0
790,2020-01-26,Cote d'Ivoire,0,0,0,0
791,2020-01-26,Croatia,0,0,0,0
792,2020-01-26,Cuba,0,0,0,0
793,2020-01-26,Cyprus,0,0,0,0
794,2020-01-26,Czechia,0,0,0,0
795,2020-01-26,Denmark,0,0,0,0
796,2020-01-26,Djibouti,0,0,0,0
797,2020-01-26,Dominica,0,0,0,0
798,2020-01-26,Dominican Republic,0,0,0,0
799,2020-01-26,Ecuador,0,0,0,0
800,2020-01-26,Egypt,0,0,0,0
801,2020-01-26,El Salvador,0,0,0,0
802,2020-01-26,Equatorial Guinea,0,0,0,0
803,2020-01-26,Eritrea,0,0,0,0
804,2020-01-26,Estonia,0,0,0,0
805,2020-01-26,Eswatini,0,0,0,0
806,2020-01-26,Ethiopia,0,0,0,0
807,2020-01-26,Fiji,0,0,0,0
808,2020-01-26,Finland,0,0,0,0
809,2020-01-26,France,0,0,3,0
810,2020-01-26,Gabon,0,0,0,0
811,2020-01-26,Gambia,0,0,0,0
812,2020-01-26,Georgia,0,0,0,0
813,2020-01-26,Germany,0,0,0,0
814,2020-01-26,Ghana,0,0,0,0
815,2020-01-26,Greece,0,0,0,0
816,2020-01-26,Greenland,0,0,0,0
817,2020-01-26,Grenada,0,0,0,0
818,2020-01-26,Guatemala,0,0,0,0
819,2020-01-26,Guinea,0,0,0,0
820,2020-01-26,Guinea-Bissau,0,0,0,0
821,2020-01-26,Guyana,0,0,0,0
822,2020-01-26,Haiti,0,0,0,0
823,2020-01-26,Holy See,0,0,0,0
824,2020-01-26,Honduras,0,0,0,0
825,2020-01-26,Hungary,0,0,0,0
826,2020-01-26,Iceland,0,0,0,0
827,2020-01-26,India,0,0,0,0
828,2020-01-26,Indonesia,0,0,0,0
829,2020-01-26,Iran,0,0,0,0
830,2020-01-26,Iraq,0,0,0,0
831,2020-01-26,Ireland,0,0,0,0
832,2020-01-26,Israel,0,0,0,0
833,2020-01-26,Italy,0,0,0,0
834,2020-01-26,Jamaica,0,0,0,0
835,2020-01-26,Japan,0,1,3,2
836,2020-01-26,Jordan,0,0,0,0
837,2020-01-26,Kazakhstan,0,0,0,0
838,2020-01-26,Kenya,0,0,0,0
839,2020-01-26,Kosovo,0,0,0,0
840,2020-01-26,Kuwait,0,0,0,0
841,2020-01-26,Kyrgyzstan,0,0,0,0
842,2020-01-26,Laos,0,0,0,0
843,2020-01-26,Latvia,0,0,0,0
844,2020-01-26,Lebanon,0,0,0,0
845,2020-01-26,Lesotho,0,0,0,0
846,2020-01-26,Liberia,0,0,0,0
847,2020-01-26,Libya,0,0,0,0
848,2020-01-26,Liechtenstein,0,0,0,0
849,2020-01-26,Lithuania,0,0,0,0
850,2020-01-26,Luxembourg,0,0,0,0
851,2020-01-26,Madagascar,0,0,0,0
852,2020-01-26,Malawi,0,0,0,0
853,2020-01-26,Malaysia,0,0,4,1
854,2020-01-26,Maldives,0,0,0,0
855,2020-01-26,Mali,0,0,0,0
856,2020-01-26,Malta,0,0,0,0
857,2020-01-26,Mauritania,0,0,0,0
858,2020-01-26,Mauritius,0,0,0,0
859,2020-01-26,Mexico,0,0,0,0
860,2020-01-26,Moldova,0,0,0,0
861,2020-01-26,Monaco,0,0,0,0
862,2020-01-26,Mongolia,0,0,0,0
863,2020-01-26,Montenegro,0,0,0,0
864,2020-01-26,Morocco,0,0,0,0
865,2020-01-26,Mozambique,0,0,0,0
866,2020-01-26,Namibia,0,0,0,0
867,2020-01-26,Nepal,0,0,1,0
868,2020-01-26,Netherlands,0,0,0,0
869,2020-01-26,New Zealand,0,0,0,0
870,2020-01-26,Nicaragua,0,0,0,0
871,2020-01-26,Niger,0,0,0,0
872,2020-01-26,Nigeria,0,0,0,0
873,2020-01-26,North Macedonia,0,0,0,0
874,2020-01-26,Norway,0,0,0,0
875,2020-01-26,Oman,0,0,0,0
876,2020-01-26,Pakistan,0,0,0,0
877,2020-01-26,Panama,0,0,0,0
878,2020-01-26,Papua New Guinea,0,0,0,0
879,2020-01-26,Paraguay,0,0,0,0
880,2020-01-26,Peru,0,0,0,0
881,2020-01-26,Philippines,0,0,0,0
882,2020-01-26,Poland,0,0,0,0
883,2020-01-26,Portugal,0,0,0,0
884,2020-01-26,Qatar,0,0,0,0
885,2020-01-26,Romania,0,0,0,0
886,2020-01-26,Russia,0,0,0,0
887,2020-01-26,Rwanda,0,0,0,0
888,2020-01-26,Saint Kitts and Nevis,0,0,0,0
889,2020-01-26,Saint Lucia,0,0,0,0
890,2020-01-26,Saint Vincent and the Grenadines,0,0,0,0
891,2020-01-26,San Marino,0,0,0,0
892,2020-01-26,Sao Tome and Principe,0,0,0,0
893,2020-01-26,Saudi Arabia,0,0,0,0
894,2020-01-26,Senegal,0,0,0,0
895,2020-01-26,Serbia,0,0,0,0
896,2020-01-26,Seychelles,0,0,0,0
897,2020-01-26,Sierra Leone,0,0,0,0
898,2020-01-26,Singapore,0,0,4,1
899,2020-01-26,Slovakia,0,0,0,0
900,2020-01-26,Slovenia,0,0,0,0
901,2020-01-26,Somalia,0,0,0,0
902,2020-01-26,South Africa,0,0,0,0
903,2020-01-26,South Korea,0,0,3,1
904,2020-01-26,South Sudan,0,0,0,0
905,2020-01-26,Spain,0,0,0,0
906,2020-01-26,Sri Lanka,0,0,0,0
907,2020-01-26,Sudan,0,0,0,0
908,2020-01-26,Suriname,0,0,0,0
909,2020-01-26,Sweden,0,0,0,0
910,2020-01-26,Switzerland,0,0,0,0
911,2020-01-26,Syria,0,0,0,0
912,2020-01-26,Taiwan*,0,0,4,1
913,2020-01-26,Tajikistan,0,0,0,0
914,2020-01-26,Tanzania,0,0,0,0
915,2020-01-26,Thailand,0,2,6,1
916,2020-01-26,Timor-Leste,0,0,0,0
917,2020-01-26,Togo,0,0,0,0
918,2020-01-26,Trinidad and Tobago,0,0,0,0
919,2020-01-26,Tunisia,0,0,0,0
920,2020-01-26,Turkey,0,0,0,0
921,2020-01-26,US,0,0,5,3
922,2020-01-26,Uganda,0,0,0,0
923,2020-01-26,Ukraine,0,0,0,0
924,2020-01-26,United Arab Emirates,0,0,0,0
925,2020-01-26,United Kingdom,0,0,0,0
926,2020-01-26,Uruguay,0,0,0,0
927,2020-01-26,Uzbekistan,0,0,0,0
928,2020-01-26,Venezuela,0,0,0,0
929,2020-01-26,Vietnam,0,0,2,0
930,2020-01-26,West Bank and Gaza,0,0,0,0
931,2020-01-26,Western Sahara,0,0,0,0
932,2020-01-26,Yemen,0,0,0,0
933,2020-01-26,Zambia,0,0,0,0
934,2020-01-26,Zimbabwe,0,0,0,0
935,2020-01-27,Afghanistan,0,0,0,0
936,2020-01-27,Albania,0,0,0,0
937,2020-01-27,Algeria,0,0,0,0
938,2020-01-27,Andorra,0,0,0,0
939,2020-01-27,Angola,0,0,0,0
940,2020-01-27,Antigua and Barbuda,0,0,0,0
941,2020-01-27,Argentina,0,0,0,0
942,2020-01-27,Armenia,0,0,0,0
943,2020-01-27,Australia,0,0,5,1
944,2020-01-27,Austria,0,0,0,0
945,2020-01-27,Azerbaijan,0,0,0,0
946,2020-01-27,Bahamas,0,0,0,0
947,2020-01-27,Bahrain,0,0,0,0
948,2020-01-27,Bangladesh,0,0,0,0
949,2020-01-27,Barbados,0,0,0,0
950,2020-01-27,Belarus,0,0,0,0
951,2020-01-27,Belgium,0,0,0,0
952,2020-01-27,Belize,0,0,0,0
953,2020-01-27,Benin,0,0,0,0
954,2020-01-27,Bhutan,0,0,0,0
955,2020-01-27,Bolivia,0,0,0,0
956,2020-01-27,Bosnia and Herzegovina,0,0,0,0
957,2020-01-27,Botswana,0,0,0,0
958,2020-01-27,Brazil,0,0,0,0
959,2020-01-27,Brunei,0,0,0,0
960,2020-01-27,Bulgaria,0,0,0,0
961,2020-01-27,Burkina Faso,0,0,0,0
962,2020-01-27,Burma,0,0,0,0
963,2020-01-27,Burundi,0,0,0,0
964,2020-01-27,Cabo Verde,0,0,0,0
965,2020-01-27,Cambodia,0,0,1,1
966,2020-01-27,Cameroon,0,0,0,0
967,2020-01-27,Canada,0,0,1,0
968,2020-01-27,Central African Republic,0,0,0,0
969,2020-01-27,Chad,0,0,0,0
970,2020-01-27,Chile,0,0,0,0
971,2020-01-27,China,82,58,2737,802
972,2020-01-27,Colombia,0,0,0,0
973,2020-01-27,Comoros,0,0,0,0
974,2020-01-27,Congo (Brazzaville),0,0,0,0
975,2020-01-27,Congo (Kinshasa),0,0,0,0
976,2020-01-27,Costa Rica,0,0,0,0
977,2020-01-27,Cote d'Ivoire,0,0,0,0
978,2020-01-27,Croatia,0,0,0,0
979,2020-01-27,Cuba,0,0,0,0
980,2020-01-27,Cyprus,0,0,0,0
981,2020-01-27,Czechia,0,0,0,0
982,2020-01-27,Denmark,0,0,0,0
983,2020-01-27,Djibouti,0,0,0,0
984,2020-01-27,Dominica,0,0,0,0
985,2020-01-27,Dominican Republic,0,0,0,0
986,2020-01-27,Ecuador,0,0,0,0
987,2020-01-27,Egypt,0,0,0,0
988,2020-01-27,El Salvador,0,0,0,0
989,2020-01-27,Equatorial Guinea,0,0,0,0
990,2020-01-27,Eritrea,0,0,0,0
991,2020-01-27,Estonia,0,0,0,0
992,2020-01-27,Eswatini,0,0,0,0
993,2020-01-27,Ethiopia,0,0,0,0
994,2020-01-27,Fiji,0,0,0,0
995,2020-01-27,Finland,0,0,0,0
996,2020-01-27,France,0,0,3,0
997,2020-01-27,Gabon,0,0,0,0
998,2020-01-27,Gambia,0,0,0,0
999,2020-01-27,Georgia,0,0,0,0
1000,2020-01-27,Germany,0,0,1,1
1001,2020-01-27,Ghana,0,0,0,0
1002,2020-01-27,Greece,0,0,0,0
1003,2020-01-27,Greenland,0,0,0,0
1004,2020-01-27,Grenada,0,0,0,0
1005,2020-01-27,Guatemala,0,0,0,0
1006,2020-01-27,Guinea,0,0,0,0
1007,2020-01-27,Guinea-Bissau,0,0,0,0
1008,2020-01-27,Guyana,0,0,0,0
1009,2020-01-27,Haiti,0,0,0,0
1010,2020-01-27,Holy See,0,0,0,0
1011,2020-01-27,Honduras,0,0,0,0
1012,2020-01-27,Hungary,0,0,0,0
1013,2020-01-27,Iceland,0,0,0,0
1014,2020-01-27,India,0,0,0,0
1015,2020-01-27,Indonesia,0,0,0,0
1016,2020-01-27,Iran,0,0,0,0
1017,2020-01-27,Iraq,0,0,0,0
1018,2020-01-27,Ireland,0,0,0,0
1019,2020-01-27,Israel,0,0,0,0
1020,2020-01-27,Italy,0,0,0,0
1021,2020-01-27,Jamaica,0,0,0,0
1022,2020-01-27,Japan,0,1,3,0
1023,2020-01-27,Jordan,0,0,0,0
1024,2020-01-27,Kazakhstan,0,0,0,0
1025,2020-01-27,Kenya,0,0,0,0
1026,2020-01-27,Kosovo,0,0,0,0
1027,2020-01-27,Kuwait,0,0,0,0
1028,2020-01-27,Kyrgyzstan,0,0,0,0
1029,2020-01-27,Laos,0,0,0,0
1030,2020-01-27,Latvia,0,0,0,0
1031,2020-01-27,Lebanon,0,0,0,0
1032,2020-01-27,Lesotho,0,0,0,0
1033,2020-01-27,Liberia,0,0,0,0
1034,2020-01-27,Libya,0,0,0,0
1035,2020-01-27,Liechtenstein,0,0,0,0
1036,2020-01-27,Lithuania,0,0,0,0
1037,2020-01-27,Luxembourg,0,0,0,0
1038,2020-01-27,Madagascar,0,0,0,0
1039,2020-01-27,Malawi,0,0,0,0
1040,2020-01-27,Malaysia,0,0,4,0
1041,2020-01-27,Maldives,0,0,0,0
1042,2020-01-27,Mali,0,0,0,0
1043,2020-01-27,Malta,0,0,0,0
1044,2020-01-27,Mauritania,0,0,0,0
1045,2020-01-27,Mauritius,0,0,0,0
1046,2020-01-27,Mexico,0,0,0,0
1047,2020-01-27,Moldova,0,0,0,0
1048,2020-01-27,Monaco,0,0,0,0
1049,2020-01-27,Mongolia,0,0,0,0
1050,2020-01-27,Montenegro,0,0,0,0
1051,2020-01-27,Morocco,0,0,0,0
1052,2020-01-27,Mozambique,0,0,0,0
1053,2020-01-27,Namibia,0,0,0,0
1054,2020-01-27,Nepal,0,0,1,0
1055,2020-01-27,Netherlands,0,0,0,0
1056,2020-01-27,New Zealand,0,0,0,0
1057,2020-01-27,Nicaragua,0,0,0,0
1058,2020-01-27,Niger,0,0,0,0
1059,2020-01-27,Nigeria,0,0,0,0
1060,2020-01-27,North Macedonia,0,0,0,0
1061,2020-01-27,Norway,0,0,0,0
1062,2020-01-27,Oman,0,0,0,0
1063,2020-01-27,Pakistan,0,0,0,0
1064,2020-01-27,Panama,0,0,0,0
1065,2020-01-27,Papua New Guinea,0,0,0,0
1066,2020-01-27,Paraguay,0,0,0,0
1067,2020-01-27,Peru,0,0,0,0
1068,2020-01-27,Philippines,0,0,0,0
1069,2020-01-27,Poland,0,0,0,0
1070,2020-01-27,Portugal,0,0,0,0
1071,2020-01-27,Qatar,0,0,0,0
1072,2020-01-27,Romania,0,0,0,0
1073,2020-01-27,Russia,0,0,0,0
1074,2020-01-27,Rwanda,0,0,0,0
1075,2020-01-27,Saint Kitts and Nevis,0,0,0,0
1076,2020-01-27,Saint Lucia,0,0,0,0
1077,2020-01-27,Saint Vincent and the Grenadines,0,0,0,0
1078,2020-01-27,San Marino,0,0,0,0
1079,2020-01-27,Sao Tome and Principe,0,0,0,0
1080,2020-01-27,Saudi Arabia,0,0,0,0
1081,2020-01-27,Senegal,0,0,0,0
1082,2020-01-27,Serbia,0,0,0,0
1083,2020-01-27,Seychelles,0,0,0,0
1084,2020-01-27,Sierra Leone,0,0,0,0
1085,2020-01-27,Singapore,0,0,5,1
1086,2020-01-27,Slovakia,0,0,0,0
1087,2020-01-27,Slovenia,0,0,0,0
1088,2020-01-27,Somalia,0,0,0,0
1089,2020-01-27,South Africa,0,0,0,0
1090,2020-01-27,South Korea,0,0,4,1
1091,2020-01-27,South Sudan,0,0,0,0
1092,2020-01-27,Spain,0,0,0,0
1093,2020-01-27,Sri Lanka,0,0,1,1
1094,2020-01-27,Sudan,0,0,0,0
1095,2020-01-27,Suriname,0,0,0,0
1096,2020-01-27,Sweden,0,0,0,0
1097,2020-01-27,Switzerland,0,0,0,0
1098,2020-01-27,Syria,0,0,0,0
1099,2020-01-27,Taiwan*,0,0,5,1
1100,2020-01-27,Tajikistan,0,0,0,0
1101,2020-01-27,Tanzania,0,0,0,0
1102,2020-01-27,Thailand,0,2,6,0
1103,2020-01-27,Timor-Leste,0,0,0,0
1104,2020-01-27,Togo,0,0,0,0
1105,2020-01-27,Trinidad and Tobago,0,0,0,0
1106,2020-01-27,Tunisia,0,0,0,0
1107,2020-01-27,Turkey,0,0,0,0
1108,2020-01-27,US,0,0,5,0
1109,2020-01-27,Uganda,0,0,0,0
1110,2020-01-27,Ukraine,0,0,0,0
1111,2020-01-27,United Arab Emirates,0,0,0,0
1112,2020-01-27,United Kingdom,0,0,0,0
1113,2020-01-27,Uruguay,0,0,0,0
1114,2020-01-27,Uzbekistan,0,0,0,0
1115,2020-01-27,Venezuela,0,0,0,0
1116,2020-01-27,Vietnam,0,0,2,0
1117,2020-01-27,West Bank and Gaza,0,0,0,0
1118,2020-01-27,Western Sahara,0,0,0,0
1119,2020-01-27,Yemen,0,0,0,0
1120,2020-01-27,Zambia,0,0,0,0
1121,2020-01-27,Zimbabwe,0,0,0,0
1122,2020-01-28,Afghanistan,0,0,0,0
1123,2020-01-28,Albania,0,0,0,0
1124,2020-01-28,Algeria,0,0,0,0
1125,2020-01-28,Andorra,0,0,0,0
1126,2020-01-28,Angola,0,0,0,0
1127,2020-01-28,Antigua and Barbuda,0,0,0,0
1128,2020-01-28,Argentina,0,0,0,0
1129,2020-01-28,Armenia,0,0,0,0
1130,2020-01-28,Australia,0,0,5,0
1131,2020-01-28,Austria,0,0,0,0
1132,2020-01-28,Azerbaijan,0,0,0,0
1133,2020-01-28,Bahamas,0,0,0,0
1134,2020-01-28,Bahrain,0,0,0,0
1135,2020-01-28,Bangladesh,0,0,0,0
1136,2020-01-28,Barbados,0,0,0,0
1137,2020-01-28,Belarus,0,0,0,0
1138,2020-01-28,Belgium,0,0,0,0
1139,2020-01-28,Belize,0,0,0,0
1140,2020-01-28,Benin,0,0,0,0
1141,2020-01-28,Bhutan,0,0,0,0
1142,2020-01-28,Bolivia,0,0,0,0
1143,2020-01-28,Bosnia and Herzegovina,0,0,0,0
1144,2020-01-28,Botswana,0,0,0,0
1145,2020-01-28,Brazil,0,0,0,0
1146,2020-01-28,Brunei,0,0,0,0
1147,2020-01-28,Bulgaria,0,0,0,0
1148,2020-01-28,Burkina Faso,0,0,0,0
1149,2020-01-28,Burma,0,0,0,0
1150,2020-01-28,Burundi,0,0,0,0
1151,2020-01-28,Cabo Verde,0,0,0,0
1152,2020-01-28,Cambodia,0,0,1,0
1153,2020-01-28,Cameroon,0,0,0,0
1154,2020-01-28,Canada,0,0,2,1
1155,2020-01-28,Central African Republic,0,0,0,0
1156,2020-01-28,Chad,0,0,0,0
1157,2020-01-28,Chile,0,0,0,0
1158,2020-01-28,China,131,101,5277,2632
1159,2020-01-28,Colombia,0,0,0,0
1160,2020-01-28,Comoros,0,0,0,0
1161,2020-01-28,Congo (Brazzaville),0,0,0,0
1162,2020-01-28,Congo (Kinshasa),0,0,0,0
1163,2020-01-28,Costa Rica,0,0,0,0
1164,2020-01-28,Cote d'Ivoire,0,0,0,0
1165,2020-01-28,Croatia,0,0,0,0
1166,2020-01-28,Cuba,0,0,0,0
1167,2020-01-28,Cyprus,0,0,0,0
1168,2020-01-28,Czechia,0,0,0,0
1169,2020-01-28,Denmark,0,0,0,0
1170,2020-01-28,Djibouti,0,0,0,0
1171,2020-01-28,Dominica,0,0,0,0
1172,2020-01-28,Dominican Republic,0,0,0,0
1173,2020-01-28,Ecuador,0,0,0,0
1174,2020-01-28,Egypt,0,0,0,0
1175,2020-01-28,El Salvador,0,0,0,0
1176,2020-01-28,Equatorial Guinea,0,0,0,0
1177,2020-01-28,Eritrea,0,0,0,0
1178,2020-01-28,Estonia,0,0,0,0
1179,2020-01-28,Eswatini,0,0,0,0
1180,2020-01-28,Ethiopia,0,0,0,0
1181,2020-01-28,Fiji,0,0,0,0
1182,2020-01-28,Finland,0,0,0,0
1183,2020-01-28,France,0,0,4,1
1184,2020-01-28,Gabon,0,0,0,0
1185,2020-01-28,Gambia,0,0,0,0
1186,2020-01-28,Georgia,0,0,0,0
1187,2020-01-28,Germany,0,0,4,3
1188,2020-01-28,Ghana,0,0,0,0
1189,2020-01-28,Greece,0,0,0,0
1190,2020-01-28,Greenland,0,0,0,0
1191,2020-01-28,Grenada,0,0,0,0
1192,2020-01-28,Guatemala,0,0,0,0
1193,2020-01-28,Guinea,0,0,0,0
1194,2020-01-28,Guinea-Bissau,0,0,0,0
1195,2020-01-28,Guyana,0,0,0,0
1196,2020-01-28,Haiti,0,0,0,0
1197,2020-01-28,Holy See,0,0,0,0
1198,2020-01-28,Honduras,0,0,0,0
1199,2020-01-28,Hungary,0,0,0,0
1200,2020-01-28,Iceland,0,0,0,0
1201,2020-01-28,India,0,0,0,0
1202,2020-01-28,Indonesia,0,0,0,0
1203,2020-01-28,Iran,0,0,0,0
1204,2020-01-28,Iraq,0,0,0,0
1205,2020-01-28,Ireland,0,0,0,0
1206,2020-01-28,Israel,0,0,0,0
1207,2020-01-28,Italy,0,0,0,0
1208,2020-01-28,Jamaica,0,0,0,0
1209,2020-01-28,Japan,0,1,6,3
1210,2020-01-28,Jordan,0,0,0,0
1211,2020-01-28,Kazakhstan,0,0,0,0
1212,2020-01-28,Kenya,0,0,0,0
